"","gene","cluster","external_gene_name"
"5708","ENSMUSG00000020476",2,"Dbnl"
"5709","ENSMUSG00000020477",2,"Mrps24"
"5710","ENSMUSG00000020491",2,"2810021J22Rik"
"5711","ENSMUSG00000020493",2,"Prr11"
"5712","ENSMUSG00000020513",2,"Tubd1"
"5713","ENSMUSG00000020515",2,"Cnot8"
"5714","ENSMUSG00000020519",2,"Sap30l"
"5715","ENSMUSG00000020520",2,"Galnt10"
"5716","ENSMUSG00000020553",2,"Pctp"
"5717","ENSMUSG00000020577",2,"Tspan13"
"5718","ENSMUSG00000020591",2,"Ntsr2"
"5719","ENSMUSG00000020592",2,"Sdc1"
"5720","ENSMUSG00000020593",2,"Lpin1"
"5721","ENSMUSG00000020598",2,"Nrcam"
"5722","ENSMUSG00000020601",2,"Trib2"
"5723","ENSMUSG00000020605",2,"Hs1bp3"
"5724","ENSMUSG00000020607",2,"Lratd1"
"5725","ENSMUSG00000020628",2,"Trappc12"
"5726","ENSMUSG00000020642",2,"Rnf144a"
"5727","ENSMUSG00000020646",2,"Mboat2"
"5728","ENSMUSG00000020647",2,"Ncoa1"
"5729","ENSMUSG00000020649",2,"Rrm2"
"5730","ENSMUSG00000020654",2,"Adcy3"
"5731","ENSMUSG00000020668",2,"Kif3c"
"5732","ENSMUSG00000020674",2,"Pxdn"
"5733","ENSMUSG00000020676",2,"Ccl11"
"5734","ENSMUSG00000020684",2,"Rasl10b"
"5735","ENSMUSG00000020695",2,"Mrc2"
"5736","ENSMUSG00000020707",2,"Rnf135"
"5737","ENSMUSG00000020718",2,"Polg2"
"5738","ENSMUSG00000020736",2,"Nt5c"
"5739","ENSMUSG00000020737",2,"Jpt1"
"5740","ENSMUSG00000020738",2,"Sumo2"
"5741","ENSMUSG00000020766",2,"Galk1"
"5742","ENSMUSG00000020782",2,"Llgl2"
"5743","ENSMUSG00000020810",2,"Cygb"
"5744","ENSMUSG00000020821",2,"Kif1c"
"5745","ENSMUSG00000020827",2,"Mink1"
"5746","ENSMUSG00000020829",2,"Slc46a1"
"5747","ENSMUSG00000020834",2,"Dhrs13"
"5748","ENSMUSG00000020843",2,"Timm22"
"5749","ENSMUSG00000020844",2,"Nxn"
"5750","ENSMUSG00000020866",2,"Cacna1g"
"5751","ENSMUSG00000020868",2,"Xylt2"
"5752","ENSMUSG00000020877",2,"Scrn2"
"5753","ENSMUSG00000020883",2,"Fbxl20"
"5754","ENSMUSG00000020890",2,"Gucy2e"
"5755","ENSMUSG00000020901",2,"Pik3r5"
"5756","ENSMUSG00000020902",2,"Ntn1"
"5757","ENSMUSG00000020918",2,"Kat2a"
"5758","ENSMUSG00000020935",2,"Dcakd"
"5759","ENSMUSG00000020963",2,"Tshr"
"5760","ENSMUSG00000021038",2,"Vipas39"
"5761","ENSMUSG00000021044",2,"Adck1"
"5762","ENSMUSG00000021065",2,"Fut8"
"5763","ENSMUSG00000021067",2,"Sav1"
"5764","ENSMUSG00000021097",2,"Clmn"
"5765","ENSMUSG00000021113",2,"Snapc1"
"5766","ENSMUSG00000021127",2,"Zfp36l1"
"5767","ENSMUSG00000021133",2,"Susd6"
"5768","ENSMUSG00000021136",2,"Smoc1"
"5769","ENSMUSG00000021175",2,"Cdca7l"
"5770","ENSMUSG00000021185",2,"Dglucy"
"5771","ENSMUSG00000021200",2,"Asb2"
"5772","ENSMUSG00000021215",2,"Net1"
"5773","ENSMUSG00000021221",2,"Dpf3"
"5774","ENSMUSG00000021222",2,"Dcaf4"
"5775","ENSMUSG00000021228",2,"Acot3"
"5776","ENSMUSG00000021240",2,"Abcd4"
"5777","ENSMUSG00000021256",2,"Vash1"
"5778","ENSMUSG00000021257",2,"Angel1"
"5779","ENSMUSG00000021277",2,"Traf3"
"5780","ENSMUSG00000021280",2,"Exoc3l4"
"5781","ENSMUSG00000021286",2,"Zfyve21"
"5782","ENSMUSG00000021290",2,"Atp5mpl"
"5783","ENSMUSG00000021313",2,"Ryr2"
"5784","ENSMUSG00000021314",2,"Amph"
"5785","ENSMUSG00000021361",2,"Tmem14c"
"5786","ENSMUSG00000021366",2,"Hivep1"
"5787","ENSMUSG00000021368",2,"Tbc1d7"
"5788","ENSMUSG00000021376",2,"Tpmt"
"5789","ENSMUSG00000021395",2,"Spin1"
"5790","ENSMUSG00000021417",2,"Eci2"
"5791","ENSMUSG00000021420",2,"Fars2"
"5792","ENSMUSG00000021458",2,"Aopep"
"5793","ENSMUSG00000021460",2,"Auh"
"5794","ENSMUSG00000021461",2,"Fancc"
"5795","ENSMUSG00000021464",2,"Ror2"
"5796","ENSMUSG00000021474",2,"Sfxn1"
"5797","ENSMUSG00000021485",2,"Mxd3"
"5798","ENSMUSG00000021486",2,"Prelid1"
"5799","ENSMUSG00000021488",2,"Nsd1"
"5800","ENSMUSG00000021495",2,"Fam193b"
"5801","ENSMUSG00000021496",2,"Pcbd2"
"5802","ENSMUSG00000021497",2,"Txndc15"
"5803","ENSMUSG00000021550",2,"2210016F16Rik"
"5804","ENSMUSG00000021556",2,"Golm1"
"5805","ENSMUSG00000021559",2,"Dapk1"
"5806","ENSMUSG00000021577",2,"Sdha"
"5807","ENSMUSG00000021589",2,"Rhobtb3"
"5808","ENSMUSG00000021607",2,"Mrpl36"
"5809","ENSMUSG00000021608",2,"Lpcat1"
"5810","ENSMUSG00000021611",2,"Tert"
"5811","ENSMUSG00000021619",2,"Atg10"
"5812","ENSMUSG00000021646",2,"Mccc2"
"5813","ENSMUSG00000021710",2,"Nln"
"5814","ENSMUSG00000021719",2,"Rgs7bp"
"5815","ENSMUSG00000021754",2,"Map3k1"
"5816","ENSMUSG00000021759",2,"Plpp1"
"5817","ENSMUSG00000021782",2,"Dlg5"
"5818","ENSMUSG00000021796",2,"Bmpr1a"
"5819","ENSMUSG00000021809",2,"Nudt13"
"5820","ENSMUSG00000021830",2,"Txndc16"
"5821","ENSMUSG00000021846",2,"Peli2"
"5822","ENSMUSG00000021871",2,"Gm49342"
"5823","ENSMUSG00000021872",2,"Rnase10"
"5824","ENSMUSG00000021892",2,"Sh3bp5"
"5825","ENSMUSG00000021910",2,"Nisch"
"5826","ENSMUSG00000021913",2,"Ogdhl"
"5827","ENSMUSG00000021928",2,"Ebpl"
"5828","ENSMUSG00000021933",2,"Gucy1b2"
"5829","ENSMUSG00000021939",2,"Ctsb"
"5830","ENSMUSG00000021945",2,"Zmym2"
"5831","ENSMUSG00000021951",2,"Eef1akmt1"
"5832","ENSMUSG00000021957",2,"Tkt"
"5833","ENSMUSG00000021987",2,"Mtmr6"
"5834","ENSMUSG00000021990",2,"Spata13"
"5835","ENSMUSG00000021994",2,"Wnt5a"
"5836","ENSMUSG00000022032",2,"Scara5"
"5837","ENSMUSG00000022034",2,"Esco2"
"5838","ENSMUSG00000022040",2,"Ephx2"
"5839","ENSMUSG00000022075",2,"Rhobtb2"
"5840","ENSMUSG00000022095",2,"Fam160b2"
"5841","ENSMUSG00000022098",2,"Bmp1"
"5842","ENSMUSG00000022103",2,"Gfra2"
"5843","ENSMUSG00000022108",2,"Itm2b"
"5844","ENSMUSG00000022110",2,"Sucla2"
"5845","ENSMUSG00000022131",2,"Gpr180"
"5846","ENSMUSG00000022132",2,"Cldn10"
"5847","ENSMUSG00000022175",2,"Lrp10"
"5848","ENSMUSG00000022186",2,"Oxct1"
"5849","ENSMUSG00000022197",2,"Pdzd2"
"5850","ENSMUSG00000022199",2,"Slc22a17"
"5851","ENSMUSG00000022203",2,"Efs"
"5852","ENSMUSG00000022210",2,"Dhrs4"
"5853","ENSMUSG00000022211",2,"Carmil3"
"5854","ENSMUSG00000022216",2,"Psme1"
"5855","ENSMUSG00000022217",2,"Emc9"
"5856","ENSMUSG00000022253",2,"Nadk2"
"5857","ENSMUSG00000022257",2,"Laptm4b"
"5858","ENSMUSG00000022309",2,"Angpt1"
"5859","ENSMUSG00000022323",2,"Rida"
"5860","ENSMUSG00000022324",2,"Matn2"
"5861","ENSMUSG00000022340",2,"Sybu"
"5862","ENSMUSG00000022350",2,"Washc5"
"5863","ENSMUSG00000022377",2,"Asap1"
"5864","ENSMUSG00000022383",2,"Ppara"
"5865","ENSMUSG00000022385",2,"Gtse1"
"5866","ENSMUSG00000022389",2,"Tef"
"5867","ENSMUSG00000022403",2,"St13"
"5868","ENSMUSG00000022415",2,"Syngr1"
"5869","ENSMUSG00000022422",2,"Dscc1"
"5870","ENSMUSG00000022425",2,"Enpp2"
"5871","ENSMUSG00000022442",2,"Ttll1"
"5872","ENSMUSG00000022450",2,"Ndufa6"
"5873","ENSMUSG00000022474",2,"Pmm1"
"5874","ENSMUSG00000022477",2,"Aco2"
"5875","ENSMUSG00000022516",2,"Nudt16l1"
"5876","ENSMUSG00000022517",2,"Mgrn1"
"5877","ENSMUSG00000022523",2,"Fgf12"
"5878","ENSMUSG00000022526",2,"Zfp251"
"5879","ENSMUSG00000022537",2,"Tmem44"
"5880","ENSMUSG00000022548",2,"Apod"
"5881","ENSMUSG00000022559",2,"Fbxl6"
"5882","ENSMUSG00000022561",2,"Gpaa1"
"5883","ENSMUSG00000022564",2,"Grina"
"5884","ENSMUSG00000022574",2,"Naprt"
"5885","ENSMUSG00000022580",2,"Rhpn1"
"5886","ENSMUSG00000022587",2,"Ly6e"
"5887","ENSMUSG00000022610",2,"Mapk12"
"5888","ENSMUSG00000022629",2,"Kif21a"
"5889","ENSMUSG00000022664",2,"Slc35a5"
"5890","ENSMUSG00000022665",2,"Ccdc80"
"5891","ENSMUSG00000022671",2,"Mzt2"
"5892","ENSMUSG00000022672",2,"Prkdc"
"5893","ENSMUSG00000022677",2,"Cep20"
"5894","ENSMUSG00000022706",2,"Mrpl40"
"5895","ENSMUSG00000022751",2,"Nit2"
"5896","ENSMUSG00000022756",2,"Slc7a4"
"5897","ENSMUSG00000022791",2,"Tnk2"
"5898","ENSMUSG00000022816",2,"Fstl1"
"5899","ENSMUSG00000022836",2,"Mylk"
"5900","ENSMUSG00000022840",2,"Adcy5"
"5901","ENSMUSG00000022853",2,"Ehhadh"
"5902","ENSMUSG00000022856",2,"Tmem41a"
"5903","ENSMUSG00000022881",2,"Rfc4"
"5904","ENSMUSG00000022885",2,"St6gal1"
"5905","ENSMUSG00000022887",2,"Masp1"
"5906","ENSMUSG00000022889",2,"Mrpl39"
"5907","ENSMUSG00000022912",2,"Pros1"
"5908","ENSMUSG00000022946",2,"Dop1b"
"5909","ENSMUSG00000022947",2,"Cbr3"
"5910","ENSMUSG00000022949",2,"Clic6"
"5911","ENSMUSG00000022956",2,"Atp5o"
"5912","ENSMUSG00000022965",2,"Ifngr2"
"5913","ENSMUSG00000022978",2,"Mis18a"
"5914","ENSMUSG00000022987",2,"Zfp641"
"5915","ENSMUSG00000023013",2,"Aqp2"
"5916","ENSMUSG00000023017",2,"Asic1"
"5917","ENSMUSG00000023018",2,"Smarcd1"
"5918","ENSMUSG00000023020",2,"Cox14"
"5919","ENSMUSG00000023031",2,"Cela1"
"5920","ENSMUSG00000023036",2,"Pcdhgc4"
"5921","ENSMUSG00000023039",2,"Krt7"
"5922","ENSMUSG00000023044",2,"Csad"
"5923","ENSMUSG00000023143",2,"Nagpa"
"5924","ENSMUSG00000023147",2,"Get1"
"5925","ENSMUSG00000023175",2,"Bsg"
"5926","ENSMUSG00000023224",2,"Serping1"
"5927","ENSMUSG00000023249",2,"Parp3"
"5928","ENSMUSG00000023262",2,"Acy1"
"5929","ENSMUSG00000023277",2,"Twf2"
"5930","ENSMUSG00000023367",2,"Tmem176a"
"5931","ENSMUSG00000023411",2,"Nfatc4"
"5932","ENSMUSG00000023456",2,"Tpi1"
"5933","ENSMUSG00000023505",2,"Cdca3"
"5934","ENSMUSG00000023781",2,"Hes7"
"5935","ENSMUSG00000023791",2,"Pigx"
"5936","ENSMUSG00000023795",2,"Pisd-ps2"
"5937","ENSMUSG00000023832",2,"Acat2"
"5938","ENSMUSG00000023845",2,"Lnpep"
"5939","ENSMUSG00000023868",2,"Pde10a"
"5940","ENSMUSG00000023882",2,"Zfp54"
"5941","ENSMUSG00000023915",2,"Tnfrsf21"
"5942","ENSMUSG00000023927",2,"Satb1"
"5943","ENSMUSG00000023938",2,"Aars2"
"5944","ENSMUSG00000023939",2,"Mrpl14"
"5945","ENSMUSG00000023947",2,"Nfkbie"
"5946","ENSMUSG00000023961",2,"Enpp4"
"5947","ENSMUSG00000023965",2,"Fbxl17"
"5948","ENSMUSG00000023972",2,"Ptk7"
"5949","ENSMUSG00000024006",2,"Stk38"
"5950","ENSMUSG00000024012",2,"Mtch1"
"5951","ENSMUSG00000024013",2,"Fgd2"
"5952","ENSMUSG00000024038",2,"Ndufv3"
"5953","ENSMUSG00000024039",2,"Cbs"
"5954","ENSMUSG00000024044",2,"Epb41l3"
"5955","ENSMUSG00000024065",2,"Ehd3"
"5956","ENSMUSG00000024067",2,"Dpy30"
"5957","ENSMUSG00000024068",2,"Spast"
"5958","ENSMUSG00000024079",2,"Eif2ak2"
"5959","ENSMUSG00000024087",2,"Cyp1b1"
"5960","ENSMUSG00000024101",2,"Washc1"
"5961","ENSMUSG00000024112",2,"Cacna1h"
"5962","ENSMUSG00000024132",2,"Eci1"
"5963","ENSMUSG00000024174",2,"Pot1b"
"5964","ENSMUSG00000024176",2,"Sox8"
"5965","ENSMUSG00000024177",2,"Nme4"
"5966","ENSMUSG00000024181",2,"Mrpl28"
"5967","ENSMUSG00000024186",2,"Rgs11"
"5968","ENSMUSG00000024187",2,"Fam234a"
"5969","ENSMUSG00000024194",2,"Cuta"
"5970","ENSMUSG00000024218",2,"Taf11"
"5971","ENSMUSG00000024219",2,"Anks1"
"5972","ENSMUSG00000024220",2,"Zfp523"
"5973","ENSMUSG00000024228",2,"Nudt12"
"5974","ENSMUSG00000024235",2,"Map3k8"
"5975","ENSMUSG00000024241",2,"Sos1"
"5976","ENSMUSG00000024246",2,"Thumpd2"
"5977","ENSMUSG00000024292",2,"Cyp4f14"
"5978","ENSMUSG00000024298",2,"Zfp871"
"5979","ENSMUSG00000024301",2,"Kifc5b"
"5980","ENSMUSG00000024308",2,"Tapbp"
"5981","ENSMUSG00000024319",2,"Vps52"
"5982","ENSMUSG00000024338",2,"Psmb8"
"5983","ENSMUSG00000024339",2,"Tap2"
"5984","ENSMUSG00000024349",2,"Sting1"
"5985","ENSMUSG00000024350",2,"Dnajc18"
"5986","ENSMUSG00000024426",2,"Atat1"
"5987","ENSMUSG00000024440",2,"Pcdh12"
"5988","ENSMUSG00000024454",2,"Hdac3"
"5989","ENSMUSG00000024507",2,"Hsd17b4"
"5990","ENSMUSG00000024525",2,"Impa2"
"5991","ENSMUSG00000024530",2,"Prelid3a"
"5992","ENSMUSG00000024544",2,"Ldlrad4"
"5993","ENSMUSG00000024560",2,"Cxxc1"
"5994","ENSMUSG00000024565",2,"Sall3"
"5995","ENSMUSG00000024570",2,"Rbfa"
"5996","ENSMUSG00000024579",2,"Pcyox1l"
"5997","ENSMUSG00000024588",2,"Fech"
"5998","ENSMUSG00000024593",2,"Megf10"
"5999","ENSMUSG00000024601",2,"Isoc1"
"6000","ENSMUSG00000024620",2,"Pdgfrb"
"6001","ENSMUSG00000024639",2,"Gnaq"
"6002","ENSMUSG00000024642",2,"Tle4"
"6003","ENSMUSG00000024646",2,"Cyb5a"
"6004","ENSMUSG00000024663",2,"Rab3il1"
"6005","ENSMUSG00000024691",2,"Fam111a"
"6006","ENSMUSG00000024735",2,"Prpf19"
"6007","ENSMUSG00000024736",2,"Tmem132a"
"6008","ENSMUSG00000024754",2,"Cemip2"
"6009","ENSMUSG00000024769",2,"Cdc42bpg"
"6010","ENSMUSG00000024777",2,"Ppp2r5b"
"6011","ENSMUSG00000024787",2,"Snx15"
"6012","ENSMUSG00000024791",2,"Cdca5"
"6013","ENSMUSG00000024795",2,"Kif20b"
"6014","ENSMUSG00000024827",2,"Gldc"
"6015","ENSMUSG00000024833",2,"Pola2"
"6016","ENSMUSG00000024845",2,"Tmem134"
"6017","ENSMUSG00000024855",2,"Pacs1"
"6018","ENSMUSG00000024866",2,"Acy3"
"6019","ENSMUSG00000024869",2,"Gm49405"
"6020","ENSMUSG00000024870",2,"Rab1b"
"6021","ENSMUSG00000024892",2,"Pcx"
"6022","ENSMUSG00000024900",2,"Cpt1a"
"6023","ENSMUSG00000024905",2,"Tesmin"
"6024","ENSMUSG00000024921",2,"Smarca2"
"6025","ENSMUSG00000024925",2,"Rnaseh2c"
"6026","ENSMUSG00000024944",2,"Arl2"
"6027","ENSMUSG00000024948",2,"Map4k2"
"6028","ENSMUSG00000024959",2,"Bad"
"6029","ENSMUSG00000024962",2,"Vegfb"
"6030","ENSMUSG00000024968",2,"Rcor2"
"6031","ENSMUSG00000024975",2,"Pdcd4"
"6032","ENSMUSG00000024978",2,"Gpam"
"6033","ENSMUSG00000024979",2,"Tectb"
"6034","ENSMUSG00000024983",2,"Vti1a"
"6035","ENSMUSG00000024985",2,"Tcf7l2"
"6036","ENSMUSG00000025027",2,"Xpnpep1"
"6037","ENSMUSG00000025036",2,"Sfxn2"
"6038","ENSMUSG00000025076",2,"Casp7"
"6039","ENSMUSG00000025144",2,"Cenpx"
"6040","ENSMUSG00000025151",2,"Maged1"
"6041","ENSMUSG00000025154",2,"Arhgap19"
"6042","ENSMUSG00000025158",2,"Rfng"
"6043","ENSMUSG00000025169",2,"Ogfod3"
"6044","ENSMUSG00000025171",2,"Ubtd1"
"6045","ENSMUSG00000025193",2,"Cutc"
"6046","ENSMUSG00000025204",2,"Ndufb8"
"6047","ENSMUSG00000025207",2,"Sema4g"
"6048","ENSMUSG00000025212",2,"Sfxn3"
"6049","ENSMUSG00000025217",2,"Btrc"
"6050","ENSMUSG00000025218",2,"Poll"
"6051","ENSMUSG00000025223",2,"Ldb1"
"6052","ENSMUSG00000025227",2,"Mfsd13a"
"6053","ENSMUSG00000025229",2,"Pitx3"
"6054","ENSMUSG00000025232",2,"Hexa"
"6055","ENSMUSG00000025246",2,"Tbl1x"
"6056","ENSMUSG00000025260",2,"Hsd17b10"
"6057","ENSMUSG00000025265",2,"Fgd1"
"6058","ENSMUSG00000025272",2,"Tro"
"6059","ENSMUSG00000025277",2,"Abhd6"
"6060","ENSMUSG00000025314",2,"Ptprj"
"6061","ENSMUSG00000025323",2,"Sp4"
"6062","ENSMUSG00000025354",2,"Dnajc14"
"6063","ENSMUSG00000025371",2,"Chmp6"
"6064","ENSMUSG00000025384",2,"Faap100"
"6065","ENSMUSG00000025395",2,"Prim1"
"6066","ENSMUSG00000025425",2,"St8sia5"
"6067","ENSMUSG00000025428",2,"Atp5a1"
"6068","ENSMUSG00000025436",2,"Atp23"
"6069","ENSMUSG00000025450",2,"Gm9752"
"6070","ENSMUSG00000025453",2,"Nnt"
"6071","ENSMUSG00000025464",2,"Paox"
"6072","ENSMUSG00000025465",2,"Echs1"
"6073","ENSMUSG00000025474",2,"Tubgcp2"
"6074","ENSMUSG00000025478",2,"Dpysl4"
"6075","ENSMUSG00000025491",2,"Ifitm1"
"6076","ENSMUSG00000025492",2,"Ifitm3"
"6077","ENSMUSG00000025507",2,"Pidd1"
"6078","ENSMUSG00000025510",2,"Cd151"
"6079","ENSMUSG00000025525",2,"Apool"
"6080","ENSMUSG00000025534",2,"Gusb"
"6081","ENSMUSG00000025538",2,"Sumf2"
"6082","ENSMUSG00000025545",2,"Clybl"
"6083","ENSMUSG00000025558",2,"Dock9"
"6084","ENSMUSG00000025575",2,"Cant1"
"6085","ENSMUSG00000025578",2,"Cbx8"
"6086","ENSMUSG00000025607",2,"Copg2"
"6087","ENSMUSG00000025645",2,"Ccdc51"
"6088","ENSMUSG00000025647",2,"Shisa5"
"6089","ENSMUSG00000025648",2,"Pfkfb4"
"6090","ENSMUSG00000025650",2,"Col7a1"
"6091","ENSMUSG00000025651",2,"Uqcrc1"
"6092","ENSMUSG00000025743",2,"Sdc3"
"6093","ENSMUSG00000025781",2,"Atp5c1"
"6094","ENSMUSG00000025791",2,"Pgm1"
"6095","ENSMUSG00000025792",2,"Slc25a10"
"6096","ENSMUSG00000025795",2,"Rassf3"
"6097","ENSMUSG00000025815",2,"Dhtkd1"
"6098","ENSMUSG00000025854",2,"Fam20c"
"6099","ENSMUSG00000025855",2,"Prkar1b"
"6100","ENSMUSG00000025860",2,"Xiap"
"6101","ENSMUSG00000025868",2,"Higd2a"
"6102","ENSMUSG00000025870",2,"Arl10"
"6103","ENSMUSG00000025876",2,"Unc5a"
"6104","ENSMUSG00000025888",2,"Casp1"
"6105","ENSMUSG00000025892",2,"Gria4"
"6106","ENSMUSG00000025893",2,"Kbtbd3"
"6107","ENSMUSG00000025931",2,"Paqr8"
"6108","ENSMUSG00000025956",2,"Mettl21a"
"6109","ENSMUSG00000025958",2,"Creb1"
"6110","ENSMUSG00000025959",2,"Klf7"
"6111","ENSMUSG00000025964",2,"Adam23"
"6112","ENSMUSG00000025968",2,"Ndufs1"
"6113","ENSMUSG00000025997",2,"Ikzf2"
"6114","ENSMUSG00000026003",2,"Acadl"
"6115","ENSMUSG00000026018",2,"Ica1l"
"6116","ENSMUSG00000026024",2,"Als2"
"6117","ENSMUSG00000026032",2,"Ndufb3"
"6118","ENSMUSG00000026039",2,"Sgo2a"
"6119","ENSMUSG00000026043",2,"Col3a1"
"6120","ENSMUSG00000026073",2,"Il1r2"
"6121","ENSMUSG00000026074",2,"Map4k4"
"6122","ENSMUSG00000026097",2,"Ormdl1"
"6123","ENSMUSG00000026098",2,"Pms1"
"6124","ENSMUSG00000026109",2,"Tmeff2"
"6125","ENSMUSG00000026134",2,"Prim2"
"6126","ENSMUSG00000026154",2,"Sdhaf4"
"6127","ENSMUSG00000026156",2,"B3gat2"
"6128","ENSMUSG00000026158",2,"Ogfrl1"
"6129","ENSMUSG00000026163",2,"Sphkap"
"6130","ENSMUSG00000026172",2,"Bcs1l"
"6131","ENSMUSG00000026179",2,"Pnkd"
"6132","ENSMUSG00000026181",2,"Ppm1f"
"6133","ENSMUSG00000026198",2,"Abcb6"
"6134","ENSMUSG00000026235",2,"Epha4"
"6135","ENSMUSG00000026278",2,"Bok"
"6136","ENSMUSG00000026343",2,"Gpr39"
"6137","ENSMUSG00000026344",2,"Lypd1"
"6138","ENSMUSG00000026374",2,"Tsn"
"6139","ENSMUSG00000026384",2,"Ptpn4"
"6140","ENSMUSG00000026411",2,"Tmem9"
"6141","ENSMUSG00000026424",2,"Gpr37l1"
"6142","ENSMUSG00000026442",2,"Nfasc"
"6143","ENSMUSG00000026443",2,"Lrrn2"
"6144","ENSMUSG00000026447",2,"Pik3c2b"
"6145","ENSMUSG00000026452",2,"Syt2"
"6146","ENSMUSG00000026473",2,"Glul"
"6147","ENSMUSG00000026489",2,"Coq8a"
"6148","ENSMUSG00000026494",2,"Kif26b"
"6149","ENSMUSG00000026500",2,"Cox20"
"6150","ENSMUSG00000026519",2,"Tmem63a"
"6151","ENSMUSG00000026554",2,"Dcaf8"
"6152","ENSMUSG00000026563",2,"Tada1"
"6153","ENSMUSG00000026564",2,"Dusp27"
"6154","ENSMUSG00000026566",2,"Mpzl1"
"6155","ENSMUSG00000026571",2,"Dcaf6"
"6156","ENSMUSG00000026574",2,"Dpt"
"6157","ENSMUSG00000026587",2,"Astn1"
"6158","ENSMUSG00000026589",2,"Sec16b"
"6159","ENSMUSG00000026605",2,"Cenpf"
"6160","ENSMUSG00000026618",2,"Iars2"
"6161","ENSMUSG00000026627",2,"Pacc1"
"6162","ENSMUSG00000026637",2,"Traf5"
"6163","ENSMUSG00000026640",2,"Plxna2"
"6164","ENSMUSG00000026641",2,"Usf1"
"6165","ENSMUSG00000026662",2,"Sephs1"
"6166","ENSMUSG00000026669",2,"Mcm10"
"6167","ENSMUSG00000026688",2,"Mgst3"
"6168","ENSMUSG00000026698",2,"Pigc"
"6169","ENSMUSG00000026709",2,"Dars2"
"6170","ENSMUSG00000026754",2,"Golga1"
"6171","ENSMUSG00000026765",2,"Lypd6b"
"6172","ENSMUSG00000026791",2,"Slc2a8"
"6173","ENSMUSG00000026811",2,"St6galnac6"
"6174","ENSMUSG00000026817",2,"Ak1"
"6175","ENSMUSG00000026821",2,"Ralgds"
"6176","ENSMUSG00000026833",2,"Olfm1"
"6177","ENSMUSG00000026837",2,"Col5a1"
"6178","ENSMUSG00000026853",2,"Crat"
"6179","ENSMUSG00000026856",2,"Dolpp1"
"6180","ENSMUSG00000026860",2,"Sh3glb2"
"6181","ENSMUSG00000026878",2,"Rab14"
"6182","ENSMUSG00000026895",2,"Ndufa8"
"6183","ENSMUSG00000026926",2,"Pmpca"
"6184","ENSMUSG00000026930",2,"Gpsm1"
"6185","ENSMUSG00000026944",2,"Abca2"
"6186","ENSMUSG00000026946",2,"Nmi"
"6187","ENSMUSG00000026956",2,"Uap1l1"
"6188","ENSMUSG00000026958",2,"Dpp7"
"6189","ENSMUSG00000026966",2,"Ssna1"
"6190","ENSMUSG00000026986",2,"Hnmt"
"6191","ENSMUSG00000026999",2,"Nup35"
"6192","ENSMUSG00000027011",2,"Ube2e3"
"6193","ENSMUSG00000027015",2,"Cybrd1"
"6194","ENSMUSG00000027078",2,"Ube2l6"
"6195","ENSMUSG00000027082",2,"Tfpi"
"6196","ENSMUSG00000027102",2,"Hoxd8"
"6197","ENSMUSG00000027109",2,"Sp3"
"6198","ENSMUSG00000027115",2,"Kif18a"
"6199","ENSMUSG00000027168",2,"Pax6"
"6200","ENSMUSG00000027175",2,"Tcp11l1"
"6201","ENSMUSG00000027199",2,"Gatm"
"6202","ENSMUSG00000027227",2,"Sord"
"6203","ENSMUSG00000027239",2,"Mdk"
"6204","ENSMUSG00000027253",2,"Lrp4"
"6205","ENSMUSG00000027263",2,"Tubgcp4"
"6206","ENSMUSG00000027284",2,"Cdan1"
"6207","ENSMUSG00000027286",2,"Lrrc57"
"6208","ENSMUSG00000027298",2,"Tyro3"
"6209","ENSMUSG00000027303",2,"Ptpra"
"6210","ENSMUSG00000027316",2,"Gfra4"
"6211","ENSMUSG00000027323",2,"Rad51"
"6212","ENSMUSG00000027326",2,"Knl1"
"6213","ENSMUSG00000027330",2,"Cdc25b"
"6214","ENSMUSG00000027331",2,"Knstrn"
"6215","ENSMUSG00000027332",2,"Ivd"
"6216","ENSMUSG00000027339",2,"Rassf2"
"6217","ENSMUSG00000027367",2,"Stard7"
"6218","ENSMUSG00000027376",2,"Prom2"
"6219","ENSMUSG00000027408",2,"Cpxm1"
"6220","ENSMUSG00000027428",2,"Rbbp9"
"6221","ENSMUSG00000027434",2,"Nkx2-2"
"6222","ENSMUSG00000027457",2,"Snph"
"6223","ENSMUSG00000027459",2,"Fam110a"
"6224","ENSMUSG00000027489",2,"Necab3"
"6225","ENSMUSG00000027510",2,"Rbm38"
"6226","ENSMUSG00000027533",2,"Fabp5"
"6227","ENSMUSG00000027573",2,"Gid8"
"6228","ENSMUSG00000027577",2,"Chrna4"
"6229","ENSMUSG00000027581",2,"Stmn3"
"6230","ENSMUSG00000027582",2,"Zgpat"
"6231","ENSMUSG00000027618",2,"Nfs1"
"6232","ENSMUSG00000027630",2,"Tbl1xr1"
"6233","ENSMUSG00000027635",2,"Dsn1"
"6234","ENSMUSG00000027646",2,"Src"
"6235","ENSMUSG00000027649",2,"Ctnnbl1"
"6236","ENSMUSG00000027650",2,"Tti1"
"6237","ENSMUSG00000027654",2,"Fam83d"
"6238","ENSMUSG00000027661",2,"Slc2a10"
"6239","ENSMUSG00000027670",2,"Ocstamp"
"6240","ENSMUSG00000027673",2,"Ndufb5"
"6241","ENSMUSG00000027679",2,"Dnajc19"
"6242","ENSMUSG00000027695",2,"Pld1"
"6243","ENSMUSG00000027709",2,"Mccc1"
"6244","ENSMUSG00000027715",2,"Ccna2"
